,full_text,favorite_count,retweet_count,created_at,user.followers_count,engagement,performance,twtlength
170,"Tienda de Real Estelí en Nicaragua. País que es igual o mas pobre que Honduras, la diferencia: en Nicaragua se protegen los derechos de autor é intelectuales. Se imagina la cantidad de empleos que se generan? https://t.co/ljqQK6S0Io",42,5,2019,1898,47,2.48,232
171,"Albo, mi buen amigo.. ¡ESTA CAMPAÑA VOLVEREMO-A ESTAR CONTIGO! 🇱🇺",60,14,2019,1898,74,3.9,65
172,Bengolché⚽️. Lo escuchó aquí primero.,15,4,2019,1898,19,1.0,37
173,"H. Ford: 'If I had asked what the people wanted, they would have asked for faster horses. '",17,2,2019,1898,19,1.0,91
174,"Muchos son una moda. Pero no se equivoquen.. Este, este amor es para siempre. https://t.co/n2ydqW0H3G",78,12,2019,1898,90,4.74,101
175,Que en el 2019 se abra un nuevo cápitulo en la historia de este club. Que continúe la páz en los estadios. Que despidamos el Estadio Nacional en una buena nota. Y que el resto de las cosas que están en planos se hagan realidad😲. Por este y por todos los que se vienen. https://t.co/C94KfTkj6c,60,13,2019,1898,73,3.85,292
176,"GRACIAS🙏🏼. Gracias por atreverse, gracias por lograrlo. Hasta siempre Edwin Pavón. https://t.co/hFGxhnE2lo",198,40,2018,1898,238,12.54,106
177,Impecable producción de Rey de Copas por parte de @NacionOlimpista 👌🏼. @TSiHonduras,11,2,2018,1898,13,0.68,83
178,"Duele ver a nuestros jugadores favoritos irse, pero cuando las cosas no salen bien, toca reinventarse. Paciencia, veamos que planes tiene el profe.. https://t.co/K4N9Qxqkmf",54,11,2018,1898,65,3.42,172
179,"Por otro lado, cuándo un promotor Pepsi/MOT grita, 'El que no salte es perro', en un estadio con 30.000 hermanos Oli/Mot ... Eso es incitar violencia directamente dónde no la hay. Creo que una persona con un micrófono tiene que ser un poco mas inteligente y responsable..",219,59,2018,1898,278,14.65,271
180,"Por otro lado, creo que nos equivocamos en que últimamente empezamos a jugar hasta que estamos contra las cuerdas. En mi opinión hay que trabajar más a nuestros jugadores mentalmente.",78,14,2018,1898,92,4.85,183
181,Creo que nos morimos con lo nuestro. El equipo cumplió y dejó todo y perdimos jugando limpio y JUGANDO. Orgulloso de este equipo.,109,21,2018,1898,130,6.85,129
182,"Lo siento Olimpismo, no se pudo hoy. Lo último que haremos será abandonar. Felicidades a mis amigos que son Motagua.",248,35,2018,1898,283,14.91,116
183,"7/7:

Una cita con la historia. A morir en esa cancha muchachos. 🇱🇺🏆🦁 https://t.co/3Bmg91ipYG",110,42,2018,1898,152,8.01,95
184,Dia 6/7: https://t.co/rKDaRTjxv9,138,25,2018,1898,163,8.59,32
185,"3/3: Al final del día, un hombre como Rafael Ferrari definitivamente dejó un plan para el futuro. Sera cuestión de tiempo para que empezemos a ver como se multiplican sus valores a través de los niños en todo el país.",60,6,2018,1898,66,3.48,217
186,"Gracias a toda Honduras, a los Olimpistas, y a la Ultra Fiel. Como le decía a mi abuelo, ""nuestras copas nos hacen grandes, pero nuestra gente nos hace enormes"".",312,68,2018,1898,380,20.02,161
187,"Dia 5/7:

Lo vamos a hacer, y de nuestra manera. https://t.co/g7kj3DQxpn",40,7,2018,1898,47,2.48,74
188,"Que cada día tu corazón se haga un poco mas grande, y siempre llevar en él tu identidad, de dónde vienes. Esa es la respuesta. Gracias por ser mi abuelo.❤️ https://t.co/Pzctzk2qG3",695,98,2018,1898,793,41.78,179
189,"Día 3/7:

""Solo cae un gol y empieza el tembleque."" -CW Mejía https://t.co/2PnxgCygnq",65,19,2018,1898,84,4.43,87
190,"Dia 2/7:

Hablemos de memoria. https://t.co/l6NpN6ja1E",87,42,2018,1898,129,6.8,56
191,Y comienza la (verdadera) gran final del fútbol hondureño🇱🇺 https://t.co/ouPooeHzqF,9,3,2018,1898,12,0.63,83
192,Día 1/7. https://t.co/mqS6Fvzn4j,20,5,2018,1898,25,1.32,32
193,"Se han traído los mejores técnicos, se han aportado todas las comodidades. Su gente les ha llenado todos los estadios de Honduras.. Y solo se les piden ¡🥚🥚! Y amor a la camiseta por la cuál millones quisieran el privilegio de portar. 

Aprovechen esta última oportunidad. https://t.co/vv0I4EaF7C",134,59,2018,1898,193,10.17,297
194,"Aparte de la expulsión jugamos a NADA, y perdemos el partido por falta de méritos. Tenemos una semana para dar un de 180 grados.. Olimpia es Olimpia, y nunca se le puede dar por muerto.",133,42,2018,1898,175,9.22,185
195,"30 minutos y ya se dieron por vencido, ahora lo van a tratar de ganar fuera del contexto futbolístico. Una pena Diego, que mediocridad... Vergüenza nacional!",31,19,2018,1898,50,2.63,157
196,El derbi del Norte de Londres. https://t.co/01w7l7k54g,6,0,2018,1898,6,0.32,54
197,"""Porque cuando el amor no tiene cura, no queda mas que seguir amando. Aunque en ello se nos vaya la vida."" JUGAMOS LA FINAL🏆 https://t.co/U3OhHVCA53",121,34,2018,1898,155,8.17,148
198,"Al otro lado del mundo, aqui estamos, y aqui estaremos. Siempre. Que para ser campeón, hoy tenés que ganar🇱🇺🦁 https://t.co/7Bx0q96xEp",47,3,2018,1898,50,2.63,133
199,"Boniek la manda😲, Will la baja😯, deja a uno en el piso🤭.. Y la define de videojuego🤯. https://t.co/Sbm9NObNjP",115,43,2018,1898,158,8.32,109
200,"No importa cuántos goles metás, cuánto dinero te ganés jugando afuera, o cuántos followers tengas. Si no vivis para servir, no servís para vivir. Y Alberth Elis (como muchos otros que salen) demuestra hoy que sirve para vivir.",47,6,2018,1898,53,2.79,226
201,"Web-Scraping para encontrar los 1,944 clubes fundados hace 100 años o mas. Olimpia el no. 1,584 cuándo fue fundado en 1912. 

(source: Wikipedia) https://t.co/wtnvXEUEqo",7,0,2018,1898,7,0.37,171
202,"Dios puso el cielo, Olimpia puso las estrellas🇱🇺🦁. Buenas noches, el sabado cueste lo que cueste. https://t.co/oqMcVHxQ3t",87,29,2018,1898,116,6.11,121
203,Regresó el Kevin que vimos al inicio de temporada.. A.Reyes debió entrar antes. Carlos W. lo hizo bien de titúlar. La Ultra ya nos tiene malacostumbrados al espectáculo. Y lo mas importante... NUNCA. bajamos. los. brazos. Me atrevo a decir que Jerry la va a traer. 🦁🇱🇺🥚,75,18,2018,1898,93,4.9,269
204,"Un excelente artículo por mi amigo Carlos sobre el contraste en funcionamiento de nuestra sociedad y la familia núclear👏🏼

https://t.co/5D9TTbVLUf",6,1,2018,1898,7,0.37,148
205,Tres penales..?,0,0,2018,1898,0,0.0,15
206,"Que salgan a ganar, que quieran salir campeón. Que lo lleven adentro, como lo llevo yo..🦁🏆🇱🇺 https://t.co/SqAHoeibkJ",55,21,2018,1898,76,4.0,116
207,"""'Serán mis bis-nietos quienes se enteren de lo que HRN ha hecho hoy.'
Entre el instante en que Rafael los imaginó en el futuro y el momento en que ellos, mis… https://t.co/PX9VYUFNLN",4,0,2018,1898,4,0.21,184
208,Aplauso a quién aplauso merece👏🏼! https://t.co/o19aLiheEL,3,0,2018,1898,3,0.16,57
209,"Jugadores, jugadores.. Yo les pido por favor, QUE SUDEN LA CAMISETA.🇱🇺",21,12,2018,1898,33,1.74,70
210,Es el colmo.,8,5,2018,1898,13,0.68,12
211,"Los comentaristas no saben nada. Todos sabemos que el articulo XXVI estipula que si el jugador es de Olimpia, le tienen que romper un tobillo para que sea penal..🙊",20,6,2018,1898,26,1.37,163
212,"Sí, a las 4 de la mañana alguién en la sede del Marathón se tomó el tiempo de postear esto sin siquiera jugar un minuto de fútbol. Soy del verde, soy feliz (porque no espero nada mejor de mi equipo). https://t.co/Ibby4m9gSj",3,1,2018,1898,4,0.21,223
213,"Se equivocan, lo de ayer no es motivo de celebración como lo ven algunos.. Algún día nosotros estuvimos en esa exacta posición, la de atrevernos a poner 🇭🇳 en alto, y quedarnos cortos. Ayer pudo ser la peor noche en la historia del vecino, pero ya festejarla es tocar fondo. https://t.co/rroefv94lO",17,3,2018,1898,20,1.05,298
214,"No es lo mismo verla venir, que bailar con ella.",94,38,2018,1898,132,6.95,48
215,"Sín quirarle su mérito a UPN, hicieron un partidazo👏🏼",2,1,2018,1898,3,0.16,53
216,"Perdemos el invicto, algo que hubiese sido increíble, si no histórico. Pero la prioridad del Olimpismo era jugar bonito, lo que pasa es que de eso no queda record.",26,3,2018,1898,29,1.53,163
217,"Ese día nos convenció en 15 minutos que era el indicado. El surrealismo de ver al fantasma de David esa tarde en el nacional nos dejó apantallados. Felicidades @alberthelis17 por el record, aquí por muchos mas. @HoustonDynamo https://t.co/Kw8WkCfDw5",6,2,2018,1898,8,0.42,249
218,Los dioses del fútbol intervienen. Penal para River.,7,2,2018,1898,9,0.47,52
219,En la costa nos quieren por qué somos el mejor. Y si es en toda Honduras no hay equipo superior🇱🇺 https://t.co/keTxva5OQB,32,11,2018,1898,43,2.27,121
220,"15 jugados, 0 perdidos. Cada vez nos acercamos a la historia que escribió aquél Olimpia campeonisimo. Gracias Umbro❤️. https://t.co/yBSPmzX6zo",60,23,2018,1898,83,4.37,142
221,PONGAN 🥚🥚🥚 QUE GANAMOSSS!,11,4,2018,1898,15,0.79,25
222,JERRRYYY RICARDO DIOS MIO QUE GOLAZO,14,3,2018,1898,17,0.9,36
223,"Quisiera simpatizar con la causa arbitral, pero hacen el payaso de esta manera, semana tras semana..",18,9,2018,1898,27,1.42,100
224,??? ridículo.,12,1,2018,1898,13,0.68,13
225,"Y hoy hace un año, nació la sexta estrellita. Contra todo, en una noche histórica, Olimpia de Honduras otravés rey de Centroamerica. ⭐️🦁🏆 https://t.co/hXkaUoepCn",100,35,2018,1898,135,7.11,161
226,"All eyez on me.

3️⃣1️⃣👀 https://t.co/H8HzWVY9F8",19,7,2018,1898,26,1.37,50
227,"Gracias por la entrega Nahún. 

Bienvenido Manolo, el sabado cueste lo que cueste🇱🇺 https://t.co/R8ZBfjraQu",88,26,2018,1898,114,6.01,109
228,"ONE ARSÈNE WENGER, THERE'S ONLY ONE ARSÈNE WENGER. https://t.co/4XMMkI2aOI",2,0,2018,1898,2,0.11,74
229,"Buenas noches Honduras. Hoy queda claro que sin nuestra gente no podemos llegar lejos. Pero estamos aquí, seguimos unidos, seguimos soñando. 30 + 1 . https://t.co/HajxwcB2Ps",11,3,2018,1898,14,0.74,173
230,"Lo que algunos usan para sacarle 5 minutos al arbitro, nosotros lo usamos para sacar pulmón. Vos sabes va. #OlimpiaID #CuidandoEl0Jornada15 https://t.co/MY3wgwf7sP",25,17,2018,1898,42,2.21,163
231,SALE LEÓN🇱🇺🦁,8,1,2018,1898,9,0.47,12
232,Resultados de la premier desde 1993. El equipo en casa gana el ~49% del tiempo. https://t.co/Mne88ocW7q,6,0,2018,1898,6,0.32,103
233,"Creo que no existe una buena base de datos de equipos hondureños. La primera meta es verificar calendarios y ver que equipos tienen mas ventajas (km viajados, pj / pg, pe, pp). https://t.co/GqCijy3rU6",6,0,2018,1898,6,0.32,200
234,"Ey pero hablando enserio, al final no lo hizo tan mal Dr. Hendry T.",10,0,2018,1898,10,0.53,67
235,"Hoy conmemoramos a Adriel, que en paz descanse. Toda la vida voy a estar🙏🏼.",9,1,2018,1898,10,0.53,75
236,"De la cueva de un león, a la portada del mundo. https://t.co/S12AExp4fW",11,1,2018,1898,12,0.63,71
237,ROJA para Serre !,0,0,2018,1898,0,0.0,17
238,Qué partido veo?,0,0,2018,1898,0,0.0,16
239,"El rey de Honduras, el @CDOlimpia https://t.co/kFB49cYXhD",16,1,2018,1898,17,0.9,57
240,"Y los países que se vendieron a China hoy tiemblan porque el ¥ pierde valor. Es casi como nos mintieron a todos diciendonos que para el 2016 serían la potencia mundiál. Pero nos vamos a morir todos y Tío Sam seguirá siendo el primer, segundo, y tercer mas poderoso del mundo.",13,1,2018,1898,14,0.74,275
241,Por muchos años he escuchado como han ridiculizado al profe Nahún.. cuándo es quizás la persona que mejor conocimiento tiene del fútbol en Honduras. Es debatible su manera de jugar? Sí. Sus resultados no lo son. https://t.co/tguRwf6GUU,9,4,2018,1898,13,0.68,235
242,"Papelón y medio del Alajuelense hoy, orgullo ver al Roro y cia. romperla💪🏼",6,0,2018,1898,6,0.32,74
243,"Mientras ellos invaden canchas, nosotros invadimos islas. Tus copas y tu historia te hacen grande, pero no te equivoqués. Tu gente te hace enorme🦁. https://t.co/ylbs6RB6vt",29,10,2018,1898,39,2.05,171
244,plus they already mad that the Cubs lost🤦🏻‍♂️..,0,0,2018,1898,0,0.0,47
245,"AMZN $1,000,000,000,000.00 

#Amazon",0,0,2018,1898,0,0.0,38
246,En mi otra casa también hay fiesta. #VamosDC #TheDistrict https://t.co/8V3RBFMuoi,3,0,2018,1898,3,0.16,81
247,"Que partido! Seguimos invictos. Respeto al España por salir a jugar. Seguimos invictos, lideres🦁. Si todavía no estás satisfecho con como jugamos, lo siento, estamos tratando de mejorar cada semana. Lo importante es que nos vamos a dormir con otros tres puntos. Vamos mi león❤️",62,15,2018,1898,77,4.06,277
248,"Ahora que podamos ver quién paga qué contenido en redes sociales, veremos las verdaderas intenciones de los que 'luchan por el pueblo' y los que luchan por el pueblo. 👏🏼 https://t.co/uSyj58Mpxd",2,0,2018,1898,2,0.11,193
249,"Como escribió Ferguson: 'No se equivoquen, al final del día un equipo de fútbol es sólo eso. No estamos para salvar el mundo.' 

Las opiniones políticas NUNCA le corresponden a una institución deportiva.

'En el Yankel me dí cuenta que este país no tiene solución.'",22,4,2018,1898,26,1.37,269
250,Alarmante que en el 2017 casi la mitad de Latinoamericanos creen que la democracia no funciona. Aquí el indice democrático por país. Hemos creado una burbúja... https://t.co/c8oaXFJuE2,3,3,2018,1898,6,0.32,184
251,"Seguimos sin jugar fútbol dominante pero los resultados se siguen dando🤷🏻‍♂️. En lo personal prefiero ganar jugando mal que perder jugando bien, pero eso es sujetivo. Lo que no es sujetivo es nuestro lugar en la tabla, Nahún sabe lo que hace. 🦁",30,5,2018,1898,35,1.84,244
252,"Les comparto otro articulo que escribí!

https://t.co/SUOs5g9Kyw",16,2,2018,1898,18,0.95,66
253,"Béndito fútbol. Tres puntos y lideres solitarios después de un partido muy cerrado. Todavía hay mucho por hacer pero hoy nos vamos a dormir con la llave de la ciudad. 🦁🇳🇱

#OlimpiaID https://t.co/WkwZ7p2T8m",54,14,2018,1898,68,3.58,208
254,"Decadas tras decadas, un nombre una historia. 

El domingo cueste lo que cueste. https://t.co/jc7mGRMeYn",12,1,2018,1898,13,0.68,106
255,El hombre mas rico del mundo - no por su cuenta de banco.. Sí por su aportación humana. https://t.co/opluG6bEJ7,7,1,2018,1898,8,0.42,111
256,"Otro gane sufrido, pero en mi opinión hay que seguir con optimismo. Lo mas importante es jugar bien cuando se puede y cuando no, ganar jugando mal. Falta mucha liga. Después del domingo miremos el panorama. 

#RugeLeón",9,1,2018,1898,10,0.53,220
257,Estas son las verdaderas noches mágicas. https://t.co/sc1LuDQ6Sh,34,4,2018,1898,38,2.0,64
258,"Algo que mi familia me ha inculcado es que el silencio es el arma mas poderosa. Si Vargas acusa al Olimpia que es mejor, ponerse a alegar con su ridiculés, o dejar que hable y destruya la moral de sus jugadores, quienes por cierto jugaron muy bien? El que no las debe no las teme.",26,9,2018,1898,35,1.84,280
259,Hoy es el día mundial del león. #WorldLionDay https://t.co/GV2hKkph5K,57,20,2018,1898,77,4.06,69
260,La clase del '92-'93. Invicta. https://t.co/QybEAbtFrO,35,14,2018,1898,49,2.58,54
261,"Los invito a leer Todos Somos Macacos, una columna que escribí para El Milenio! 

https://t.co/RRtPH21jdy",9,1,2018,1898,10,0.53,107
262,"Por cierto, que golazo @Lpz10alex, me recuerda a lo que hacía Lampard.",10,0,2018,1898,10,0.53,70
263,"Hace años no jugabamos así.. Kevin mejor jugador en mi opinión, Menjivar muy seguro, vi al Canales que jugaba en Ceiba, Deiby-Bengtson 🔥, Rony y Diego nos dieron profundidad y aire, Patón un motor, y Costly nuestro Giroud.. Y faltan Salas, Lacayo, etc.. 🦁🇳🇱",50,8,2018,1898,58,3.06,257
264,"Aquí el día que Platense se ganó mi respeto👏🏼. Ojo al que lideraba la fila del Olimpia esa tarde. El pasillo no se trata de ser español o no, se trata de respeto; cultura. Algo que separa a los grandes de los niños. 
@platensefc_hn https://t.co/O2qrdpbJfG",11,2,2018,1898,13,0.68,256
265,"Como buenos Olimpistas, apoyamos a los equipos hondureños cuándo juegan afuera. Vamos @MOTAGUAcom Y @rcdespana! 

#OlimpiaID #MentalidadQueNosDefine https://t.co/vdJqDOGWDR",16,1,2018,1898,17,0.9,174
266,.. Smith indtrodujo la idea de la mano invisible; los mercados libres se autocorrigen. Y después explicó que la economía es mucho mas compleja yá que las personas QUIEREN Y CREEN pensar racionalmente. En realidad la falta de información genera costos inecesarios en la sociedad.,1,0,2018,1898,1,0.05,278
267,"En La Teoría de Sentimientos Morales, Adam Smith habla sobre como es más barato pagar salarios altos que salarios bajos. La idea es que en la época, los esclavos hacián lo minimo para sobrevivir, mientras un salario ganado y el incentivo de crecimiento genera productividad.",5,4,2018,1898,9,0.47,274
268,"Al final del día, Twitter y Facebook habrán perdido ~$200 mil millones. En otras palabras, en un día van a perder el equivalente a la producción TOTAL de Honduras en 10 AÑOS. Siento que si Honduras se hunde mañana tardaría dos días que alguién se dé cuenta😭. https://t.co/z1t9Ed6UCo",3,0,2018,1898,3,0.16,282
269,"Los que han visto mucha liga🇭🇳, cuál ha sido el equipo más táctico que han visto?

@relymp @jcnfutbol @jcpineda08 @jcpineda17 @allanfajardo29 @IsabelTVC @yanuariopaz @sorlandoponce @RichieAbedrabbo @CesarGodoy_ @JimmyArturo etc..",7,2,2018,1898,9,0.47,231
270,En nuestro país le silbaban... Y en el país que nos lleva años-lúz en desarrollo es un heroe. Eso es todo. https://t.co/qZ5zVqZh7V,292,40,2018,1898,332,17.49,130
271,"""Yo no tengo nada que esconder""...
..Es lo que dicen todos cuando enrealidad regalan su información, su privacidad, sus opiniones, sus votos en una urna. https://t.co/7cK2gyjOYL",2,0,2018,1898,2,0.11,178
272,Contento de haber llegado esta tarde a un compromiso ideológico junto @VijilDaniel. La virtúd de esta Honduras es crear una juventúd que no permite la mediocridad.,3,0,2018,1898,3,0.16,163
273,Como vamos a salir adelante con una clase política que duerme a plenas 4 de la tarde? @JuanPabloSabil1,1,0,2018,1898,1,0.05,102
274,Sir Alex Ferguson..😂😭 https://t.co/GZF5qheqBH,0,0,2018,1898,0,0.0,45
275,"La falta de contundencia mordió hoy a los Ingleses. Croacia lo merece, guerreros hasta el final. El fútbol tendrá que esperar (4 años mas😮) para volver a casa..",6,0,2018,1898,6,0.32,160
276,"5 Ingleses defendiendo en todo momento, la clave. Pero como ninguno juega en el Madrid..🤷🏻‍♂️",1,0,2018,1898,1,0.05,93
277,"#LaJornada hablando de la situación de imigración. Casi todos los países (competentes) cuentan con naturalizados, países enormes. Mientras tanto nuestro grano de país pidiendo gustos cuando quisieron convocar a Fabio. Tenemos que cambiar nuestra forma de pensar.",1,0,2018,1898,1,0.05,262
278,Solo quiero que recuerden que en su tiempo atrevieron a silvarle en el Bernabeu😂. Hoy les hizo 'Le Neymar' y les enseñó que ustedes lo necesitan mas a el que el a ustedes. Por otro lado la Juve acostumbrada a enamorar a sus jugadores hasta en el decenso.. #Casillas #Raul,4,0,2018,1898,4,0.21,271
279,Está buscando nuevo equipo? Pués NO siga al AC Milán porqué su administración (basada en China) está a punto de incumplir su pago de €65m correspondiente a Junio. Esto diluirá las acciones de regreso al grupo Eliott y a Silvio Berlusconi. Se viene otra decada infame.,5,2,2018,1898,7,0.37,267
280,QUE PRIVILEGIO DE MUNDIAL.,2,0,2018,1898,2,0.11,26
281,"No entiendo porqué les cuesta reconocer el crecimiento inglés. Como les adelanté hace unos días, estaban destinados a dominar hoy, y lo hicieron. Bienvenidos a la época de 5 atrás, doble pivot, y el delantero soporte que baja a recuperar balones. Y 💀 a su querido 'tiki-taka'.",5,0,2018,1898,5,0.26,276
282,"Deja Vú Brasil 2006, eran tán buenos en papél que estaban destinados a decepcionar.. Ah y Neymar es un fraude por cierto.",2,0,2018,1898,2,0.11,121
283,"Recordando con @JRAFAELFERRARI que el Everton despidió a Roberto Martinez en el 2016, UNA SEMANA antes que el técnico español firmara la clausúla para transferir a Albert Elis del Olimpia al Everton. Lo que pudo ser...",34,12,2018,1898,46,2.42,218
284,KDB dá-KDB quita. #Bel #Bra,0,0,2018,1898,0,0.0,27
285,"Acordemonos que Qatar tendrá más partidos, para mi Müller sigue en la contienda. Por otro lado, jugadores como Mbappe pueden barrer por completo con el record de Klose en los siguentes años.",3,0,2018,1898,3,0.16,190
286,Vean a Inglaterra &lt;&lt;dominar&gt;&gt; a Suecia el Sábado. Su sistema de 5 jugadores dispuesros a defender en cualquier momento ha sido perfeccionado por Southgate desde que entrenó al mismo grupo en inferiores. El fútbol vuelve a casa.,7,2,2018,1898,9,0.47,239
287,110 Minutos se tardaron en jugar contra un equipo que ha dejado el corazón desde el partido inaugural. Ese fué el error de España.,2,0,2018,1898,2,0.11,130
288,Torreira Welcome to Arsenal | 2018 | Skills and Tricks | Compilation | Dubstep Edition,1,0,2018,1898,1,0.05,86
289,"""Volveremo a ser campeones! COMO LA PRIMERA VEZ"" #URU",1,0,2018,1898,1,0.05,53
290,Mi plantilla Olimpista! @NacionOlimpista https://t.co/beceKldlF9,14,2,2018,1898,16,0.84,64
291,Di María el experto en octavos de finales.,2,0,2018,1898,2,0.11,42
292,"Interesante ver como gira la narrativa de nuestro país en este entretiempo del mundial. Realmente somos un país complejo, en el buen sentido de la palabra.",4,0,2018,1898,4,0.21,155
293,Míl millones de bólivares cuesta una taza de café en Venezuela hasta la fecha. Ahí está su Socialismo del siglo 21.,2,0,2018,1898,2,0.11,115
294,Blessing in disguise for England.,0,0,2018,1898,0,0.0,33
295,"Three Lions on the shirt. 

#Eng",0,0,2018,1898,0,0.0,34
296,"QUE DRAMA DIOS MIO

#ImaginandoCosasChingonas",3,0,2018,1898,3,0.16,47
297,Aplauso para Marruecos e Irán👏🏼,9,2,2018,1898,11,0.58,31
298,Es un deporte de 90 minutos y al final SIEMPRE ganan los Alemanes.,3,1,2018,1898,4,0.21,66
299,Papelón del Chucky,1,0,2018,1898,1,0.05,18
300,Madre e hija reunidas. https://t.co/2qNcSpQi6q,1,1,2018,1898,2,0.11,46
301,Messi brilla (por su ausencia),1,0,2018,1898,1,0.05,30
302,"Viendo la noche del gol con. @sebaspastor1 y @JRAFAELFERRARI. 

@GONZALOCARIAS @jcnfutbol1 @jcpineda17 #ManoloKeosseian @yanuariopaz @DeportesTVC 

#LaNocheDelGol",7,2,2018,1898,9,0.47,166
303,El mundial de las sorpresas.,1,2,2018,1898,3,0.16,28
304,Aquí el primer gol de #Russia2018 en el estudio de @DeportesTVC. @sorlandoponce https://t.co/uUdFQVvnhJ,24,7,2018,1898,31,1.63,103
305,"Boca, Palmeiras, Al Hilal, CD Olimpia, LA Galaxy, Galatasaray, Depor, Real Madrid. Quizás era muy perfecto para ser real... 

@BocaJrsOficial @Palmeiras @Alhilal_EN @CDOlimpia @LAGalaxy @Galatasaray @eldepor @realmadrid https://t.co/NtYsV6LRui",12,8,2018,1898,20,1.05,245
306,"¡Honduras está de fiesta, el Olimpia es la historia! https://t.co/dwvscFU4gY",78,29,2018,1898,107,5.64,76
307,"Buenos animos en @DeportesTVC hoy, entusiasmo por el re-debút de #LaJornada. @Remero20",2,0,2018,1898,2,0.11,86
308,"cuándo va a madurar Pogba? Los trucos ganan likes en instagram, no mundiales.",1,0,2018,1898,1,0.05,77
309,en la costa nos quieren porque somos el mejor🇳🇱 https://t.co/Z5SvLldOce,29,8,2018,1898,37,1.95,71
310,"Sir Alex Ferguson sobre agentes: ""La mayoría no hacen nada más que dividir relaciones. Convierten a los jugadores en mercancía- ellos ganan, los equipos y jugadores sufren las consequencias... Muy pocos jugadores necesitan un agente."" https://t.co/2O6IGW5F6S",3,1,2018,1898,4,0.21,258
311,"Una vida sana: 

1. Si toma, no maneje.
2. Duerma 8 horas al día.
3. NUNCA FIRME DOS CONTRATOS AL MISMO TIEMPO. 🤦🏻‍♂️",10,4,2018,1898,14,0.74,121
312,🤷🏻‍♂️ https://t.co/JJmIhLRj7M,1,0,2018,1898,1,0.05,29
313,asi no se me olvidan nunca mis metas🌎🦁 https://t.co/HH5m7vUzjT,30,2,2018,1898,32,1.69,62
314,"Un día despues todavía arde, pero toca levantar cabeza. Somos Olimpia carajo. #OlimpiaMorire https://t.co/rNpOkozXtw",8,3,2018,1898,11,0.58,116
315,".. Y para mi Nahún es el campeón este torneo, casi hace lo imposible con un Olimpia oscuro.",11,4,2018,1898,15,0.79,91
316,#MerciArsène https://t.co/67qC2jDX7Y,1,0,2018,1898,1,0.05,36
317,"Es el gol de Moya uno de los mas rapidos de la historia? 

@DeportesTVC @IsabelTVC @sorlandoponce @carlosfutbol03 @",0,0,2018,1898,0,0.0,117
318,Vamos mi león❤️,0,0,2018,1898,0,0.0,15
319,pasa el barça por autogoles de visita 🤷🏻‍♂️,0,0,2018,1898,0,0.0,43
320,se imaginan la gritada de Guardiola al medio tiempo(🤬),0,0,2018,1898,0,0.0,54
321,"Después de tres torneos secos, dos cambios de entrenador, muchos empates, multas, estadios vacíos, etc... El Olimpia podría encontrar finalmente la brújula venciendo a un HdelP que se juega la vida. Santo, jueves Santo!",5,2,2018,1898,7,0.37,219
322,El fútbolista hondureño nunca va a llegar a su potencial gracias al exagerado agrando de algunos medios. El otro extremo es la falta de apoyo de una afición que se mal-acostumbró a ganar siempre (aunque ganando al pelotazo).,2,0,2018,1898,2,0.11,224
323,"Pocos le darán a Restrepo el mérito que merece. La idea de ganar jugando bien le terminó costando en juegos importantes, pero su trabajo en lo interno de la institución lo vamos a apreciar en unos años.",2,0,2018,1898,2,0.11,202
324,El león de tus amores te convoca.,0,0,2018,1898,0,0.0,33
325,103 años Olimpia Rey De Copas💗⚽🏆👑  #Inmortales #EsDeGrandes #olimpia https://t.co/OvKePDxrt7,0,0,2015,1898,0,0.0,92
326,Palo palo bonito palo es! Eeeeeee! SOMOS CAMPEONES OTRAVES💗⚽🏆. Grande @romellq31. #La29 #activado https://t.co/UyFruMuh4I,7,2,2015,1898,9,0.47,121
327,"Benedetto 4-0 Herediano, '30. #VamosAmerica http://t.co/UQokhMi2wk",0,0,2015,1898,0,0.0,66
328,Grande Elis! #sub20 #olimpia,0,0,2015,1898,0,0.0,28
329,Presiento un milagro en el 2015. #concachampions @mmvilleda @R_Villeda @rafapf11 @NacionOlimpista,1,1,2015,1898,2,0.11,97
330,unbelievable. #arsenal2015,0,0,2015,1898,0,0.0,26
331,Bienvenido Estupiñan al mejor equipo de Centro Ámerica. #concachampions @mmvilleda,0,1,2014,1898,1,0.05,82
332,Que lindo que te envidien todos! Gracias por regalarnos el primer puesto mediocres. #cantaynollores,0,0,2014,1898,0,0.0,99
333,"Resulta ser que le tienen envidia a Televisa, pues hablan mas de Aacarraga y el América que de su selección. @Faitelson_ESPN @joserra_espn",0,0,2014,1898,0,0.0,138
334,what the?,0,0,2014,1898,0,0.0,9
335,come on WIGAN!,0,0,2014,1898,0,0.0,14
336,then why the FUCK is Podolski not playing every match?,0,0,2014,1898,0,0.0,54
337,"and Oxlade, is a legendddd!",0,0,2014,1898,0,0.0,27
338,"what a start, what a goal",0,0,2014,1898,0,0.0,25
339,podolskii,0,0,2014,1898,0,0.0,9
340,"There is only one Arsène #Wenger. 
#PSG #snubbed",0,0,2013,1898,0,0.0,49
341,#DiCanio #Giaccherini take a bow son. WOW. shocker....,0,0,2013,1898,0,0.0,54
342,"Please Sir #Wenger, sign #Benteke",0,0,2013,1898,0,0.0,33
343,"noo!! wtf?? #quesequedeelchepo, porlomenos contra Honduras",0,2,2013,1898,2,0.11,58
344,ghanaaaa!,0,0,2013,1898,0,0.0,9
